City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Kota Kinabalu,MY,2021-10-14 23:38:33,5.9749,116.0724,76.98,78,20,8.05
296,Arlit,NE,2021-10-14 23:41:18,18.7369,7.3853,84.67,16,4,9.22
297,Banikoara,BJ,2021-10-14 23:41:19,11.2985,2.4386,78.17,52,79,5.12
298,Lumeje,AO,2021-10-14 23:41:19,-11.55,20.7833,73.08,22,30,1.05
299,Mehamn,NO,2021-10-14 23:41:20,71.0357,27.8492,34.92,95,100,5.68
300,Pula,HR,2021-10-14 23:41:20,44.8683,13.8481,50.86,57,0,10.36
301,Vavoua,CI,2021-10-14 23:41:20,7.3819,-6.4778,72.1,93,19,1.41
302,North Bend,US,2021-10-14 23:41:21,43.4065,-124.2243,67.24,85,1,8.05
303,Codrington,AU,2021-10-14 23:41:21,-38.2667,141.9667,53.65,94,99,17.2
304,Neiafu,TO,2021-10-14 23:41:22,-18.65,-173.9833,79.48,65,20,6.91
305,Chapais,CA,2021-10-14 23:41:22,49.7834,-74.8492,58.78,92,98,4.88
306,Kahului,US,2021-10-14 23:41:23,20.8947,-156.47,84.22,68,40,23.02
307,Bakel,SN,2021-10-14 23:41:23,14.905,-12.4568,87.98,29,4,9.37
308,Ust-Nera,RU,2021-10-14 23:41:23,64.5667,143.2,18.57,72,100,5.12
309,Salmon Creek,US,2021-10-14 23:41:24,45.7107,-122.649,59.79,94,90,3.44
310,Tuatapere,NZ,2021-10-14 23:41:24,-46.1333,167.6833,53.71,58,18,7.16
311,Nuuk,GL,2021-10-14 23:41:25,64.1835,-51.7216,38.01,93,90,9.22
312,Estelle,US,2021-10-14 23:41:25,29.8458,-90.1067,83.01,74,75,9.22
313,Omboue,GA,2021-10-14 23:41:26,-1.5746,9.2618,77.77,86,74,6.31
314,Baruun-Urt,MN,2021-10-14 23:41:26,46.6806,113.2792,19.33,42,0,21.94
315,Maceio,BR,2021-10-14 23:39:46,-9.6658,-35.7353,80.04,89,40,8.05
316,Dukat,RU,2021-10-14 23:41:27,62.55,155.55,9.64,91,89,3.49
317,Rocha,UY,2021-10-14 23:41:27,-34.4833,-54.3333,56.77,96,34,3.69
318,Mogadishu,SO,2021-10-14 23:41:28,2.0371,45.3438,77.68,79,29,13.2
319,Odemira,PT,2021-10-14 23:41:28,37.598,-8.6397,62.17,87,81,1.57
320,Dingle,PH,2021-10-14 23:41:29,10.9995,122.6711,80.91,84,99,2.53
321,Minna,NG,2021-10-14 23:41:29,9.6139,6.5569,80.31,83,0,2.3
322,Gurupi,BR,2021-10-14 23:41:30,-11.7292,-49.0686,80.69,60,36,1.23
323,Kijang,KR,2021-10-14 23:41:30,35.2442,129.2139,65.93,60,0,5.7
324,Kon Tum,VN,2021-10-14 23:41:31,14.35,108.0,69.76,99,100,0.38
325,Starkville,US,2021-10-14 23:39:33,33.4504,-88.8184,80.26,84,1,0.0
326,Hambantota,LK,2021-10-14 23:41:31,6.1241,81.1185,79.63,84,82,17.76
327,Dubti,ET,2021-10-14 23:41:32,11.7361,41.0853,85.01,34,13,8.1
328,Xining,CN,2021-10-14 23:41:24,36.6167,101.7667,36.25,89,100,1.92
329,Fortuna,US,2021-10-14 23:41:32,40.5982,-124.1573,73.18,67,1,3.0
330,Oktyabrskoye,RU,2021-10-14 23:41:33,43.0645,44.7417,46.54,100,78,2.24
331,Lipin Bor,RU,2021-10-14 23:41:33,60.2622,37.9763,42.89,92,100,8.41
332,Coahuayana,MX,2021-10-14 23:41:34,18.7333,-103.6833,81.95,79,8,3.71
333,Paamiut,GL,2021-10-14 23:41:34,61.994,-49.6678,38.17,74,23,12.41
334,Buclad,PH,2021-10-14 23:41:35,7.5278,125.7506,80.62,84,98,0.31
335,Synya,RU,2021-10-14 23:41:35,65.3718,58.0387,42.39,96,100,6.13
336,Ponta Delgada,PT,2021-10-14 23:41:36,37.7333,-25.6667,74.12,94,75,16.11
337,Nouakchott,MR,2021-10-14 23:39:19,18.0858,-15.9785,75.13,75,2,18.16
338,Novocheremshansk,RU,2021-10-14 23:41:36,54.3571,50.1666,49.62,34,96,15.12
339,Vigrestad,NO,2021-10-14 23:41:37,58.5667,5.7,49.59,74,100,30.27
340,Kampene,CD,2021-10-14 23:41:37,-3.6,26.6667,67.48,99,100,2.33
341,Viedma,AR,2021-10-14 23:41:37,-40.8135,-62.9967,50.18,34,85,7.74
342,Riyadh,SA,2021-10-14 23:36:56,24.6877,46.7219,75.34,22,0,4.0
343,Deputatskiy,RU,2021-10-14 23:41:38,69.3,139.9,9.64,93,97,2.1
344,Dawei,MM,2021-10-14 23:41:38,14.0833,98.2,75.69,97,100,4.12
345,Elizabeth City,US,2021-10-14 23:41:39,36.2946,-76.2511,71.6,85,1,8.05
346,Geraldton,AU,2021-10-14 23:38:38,-28.7667,114.6,59.41,63,2,0.0
347,Washougal,US,2021-10-14 23:41:14,45.5826,-122.3534,60.13,94,75,4.61
348,Kajaani,FI,2021-10-14 23:41:40,64.2273,27.7285,41.05,93,90,16.11
349,The Pas,CA,2021-10-14 23:41:40,53.8251,-101.2541,39.22,87,90,16.11
350,Lodeynoye Pole,RU,2021-10-14 23:41:41,60.726,33.5531,34.95,96,36,3.15
351,Narsaq,GL,2021-10-14 23:38:50,60.9167,-46.05,30.42,49,18,3.65
352,Daru,PG,2021-10-14 23:41:41,-9.0763,143.2092,78.93,85,100,8.5
353,Korhogo,CI,2021-10-14 23:41:42,9.45,-5.6333,75.11,80,45,2.3
354,Mengcheng,CN,2021-10-14 23:41:42,33.2579,116.5655,61.9,88,100,6.42
355,Santa Maria,BR,2021-10-14 23:41:43,-29.6842,-53.8069,70.9,94,20,2.3
356,Halifax,CA,2021-10-14 23:41:28,44.6453,-63.5724,57.25,92,91,1.01
357,Nabire,ID,2021-10-14 23:41:44,-3.3667,135.4833,85.05,56,45,0.98
358,Oeiras,BR,2021-10-14 23:41:45,-7.0253,-42.1311,88.68,29,89,4.41
359,Nara,JP,2021-10-14 23:41:45,34.6851,135.8049,69.26,61,0,2.44
360,Kanniyakumari,IN,2021-10-14 23:41:46,8.0833,77.5667,79.92,85,74,15.26
361,Grafton,US,2021-10-14 23:41:46,42.207,-71.6856,67.68,81,96,1.39
362,San Policarpo,PH,2021-10-14 23:41:46,12.1791,125.5072,78.78,85,97,3.67
363,Laguna De Perlas,NI,2021-10-14 23:41:48,12.3429,-83.6712,82.49,81,99,8.32
364,Meulaboh,ID,2021-10-14 23:41:49,4.1363,96.1285,76.77,84,99,2.73
365,Kaeo,NZ,2021-10-14 23:41:49,-35.1,173.7833,66.33,56,2,5.48
366,Baft,IR,2021-10-14 23:41:49,29.234,56.6057,54.75,26,0,8.55
367,Myaundzha,RU,2021-10-14 23:41:50,63.0494,147.1858,13.41,81,100,4.83
368,Qasigiannguit,GL,2021-10-14 23:41:51,68.8193,-51.1922,32.25,99,100,2.73
369,Luanda,AO,2021-10-14 23:38:46,-8.8368,13.2343,75.2,88,20,6.91
370,Klaksvik,FO,2021-10-14 23:41:51,62.2266,-6.589,40.12,64,98,21.56
371,Colquechaca,BO,2021-10-14 23:41:52,-18.6667,-66.0167,46.54,32,35,9.06
372,Phonhong,LA,2021-10-14 23:41:52,18.5007,102.4166,73.22,97,100,0.47
373,Carutapera,BR,2021-10-14 23:41:53,-1.195,-46.02,79.72,77,71,8.86
374,Port Blair,IN,2021-10-14 23:41:53,11.6667,92.75,78.84,89,90,5.75
375,Aranda De Duero,ES,2021-10-14 23:41:54,41.6704,-3.6892,54.54,31,100,2.3
376,Itoman,JP,2021-10-14 23:41:54,26.1247,127.6694,81.37,80,20,8.05
377,Kurchum,KZ,2021-10-14 23:41:55,48.5722,83.6542,38.7,50,0,4.0
378,Sturgis,US,2021-10-14 23:41:55,41.7992,-85.4192,62.64,2,100,1.77
379,Tsumeb,NA,2021-10-14 23:41:56,-19.2333,17.7167,62.15,13,0,8.34
380,Uchkent,RU,2021-10-14 23:41:56,43.1143,47.0826,52.14,89,60,1.86
381,Bougouni,ML,2021-10-14 23:41:57,11.417,-7.479,77.22,65,39,3.15
382,Linxi,CN,2021-10-14 23:41:57,39.7,118.4333,57.96,71,96,3.44
383,Bonao,DO,2021-10-14 23:37:22,18.9369,-70.4092,80.58,96,98,3.51
384,Caravelas,BR,2021-10-14 23:41:58,-17.7125,-39.2481,75.99,89,3,9.78
385,Whitehorse,CA,2021-10-14 23:41:58,60.7161,-135.0538,43.02,59,75,15.99
386,Zhigansk,RU,2021-10-14 23:38:42,66.7697,123.3711,9.72,97,97,8.05
387,Zhangye,CN,2021-10-14 23:41:59,38.9342,100.4517,40.19,44,71,2.37
388,Samut Songkhram,TH,2021-10-14 23:41:59,13.4,99.9583,76.91,83,100,1.54
389,Chapar,IN,2021-10-14 23:42:00,26.2667,90.4667,75.72,83,98,2.8
390,Petropavlovka,RU,2021-10-14 23:42:00,50.6114,105.3196,10.06,89,14,4.29
391,Acarau,BR,2021-10-14 23:42:01,-2.8856,-40.12,79.5,84,2,17.81
392,Krasnoturansk,RU,2021-10-14 23:42:01,54.3186,91.5639,16.59,65,0,3.53
393,Husavik,IS,2021-10-14 23:42:02,66.0449,-17.3389,42.71,70,22,13.94
394,Laguna,US,2021-10-14 23:42:03,38.421,-121.4238,80.69,20,1,4.0
395,Salinopolis,BR,2021-10-14 23:42:03,-0.6136,-47.3561,81.34,75,55,12.21
396,Biu,NG,2021-10-14 23:42:04,10.6129,12.1946,73.83,32,71,1.45
397,Akonolinga,CM,2021-10-14 23:42:04,3.7667,12.25,68.25,99,93,3.18
398,Kolda,SN,2021-10-14 23:42:05,12.8833,-14.95,80.91,89,12,0.0
399,Maniitsoq,GL,2021-10-14 23:42:05,65.4167,-52.9,38.44,87,100,9.53
400,Alice Springs,AU,2021-10-14 23:42:05,-23.7,133.8833,63.95,27,0,11.5
401,Erenhot,CN,2021-10-14 23:42:06,43.6475,111.9767,29.55,29,0,13.67
402,Puerto Madero,MX,2021-10-14 23:42:06,14.7208,-92.4215,82.62,75,52,7.76
403,Beian,NO,2021-10-14 23:42:07,63.6559,9.5683,47.01,81,75,20.71
404,Mahibadhoo,MV,2021-10-14 23:42:07,3.7833,72.9667,83.21,78,100,25.68
405,Westport,US,2021-10-14 23:38:52,41.1415,-73.3579,72.18,82,1,1.99
406,Kutum,SD,2021-10-14 23:42:08,14.2,24.6667,76.37,55,29,8.28
407,Kargasok,RU,2021-10-14 23:42:08,59.0556,80.8572,37.49,97,100,8.05
408,Rochegda,RU,2021-10-14 23:42:09,62.8,43.25,41.74,94,100,3.09
409,Anloga,GH,2021-10-14 23:42:09,5.7947,0.8973,80.82,83,91,7.52
410,Graham,US,2021-10-14 23:42:09,47.0529,-122.2943,57.92,78,90,1.01
411,Noumea,NC,2021-10-14 23:42:10,-22.2763,166.4572,78.78,68,56,13.98
412,Alta Gracia,AR,2021-10-14 23:42:10,-31.6529,-64.4283,52.38,55,84,13.6
413,Kamenka,RU,2021-10-14 23:42:11,51.3223,42.7678,45.91,69,100,11.21
414,Samana,DO,2021-10-14 23:42:11,19.2056,-69.3369,82.36,87,100,2.59
415,Mnogovershinnyy,RU,2021-10-14 23:42:12,53.9353,139.9242,29.07,91,100,10.51
416,Mao,ES,2021-10-14 23:42:12,39.8885,4.2658,61.36,63,0,4.61
417,Pangnirtung,CA,2021-10-14 23:41:46,66.1451,-65.7125,25.9,67,6,3.85
418,Sao Gabriel Da Cachoeira,BR,2021-10-14 23:42:13,-0.1303,-67.0892,82.09,70,85,1.61
419,Ucluelet,CA,2021-10-14 23:37:31,48.9329,-125.5528,54.09,92,100,4.41
420,Sayat,TM,2021-10-14 23:42:13,38.7839,63.8803,42.67,28,2,8.23
421,Montepulciano,IT,2021-10-14 23:42:14,43.1017,11.7868,48.96,69,0,6.64
422,Cranbrook,CA,2021-10-14 23:42:14,49.4999,-115.7688,47.26,36,40,6.91
423,Norman Wells,CA,2021-10-14 23:42:15,65.282,-126.8329,24.84,80,75,5.75
424,Shenavan,AM,2021-10-14 23:42:15,40.0549,43.9288,58.51,37,90,1.74
425,Youkounkoun,GN,2021-10-14 23:42:16,12.5333,-13.1333,77.76,63,16,3.33
426,Yar-Sale,RU,2021-10-14 23:42:16,66.8333,70.8333,39.06,88,96,12.28
427,Shimoda,JP,2021-10-14 23:42:17,34.6667,138.95,73.76,76,78,4.07
428,Cap-Aux-Meules,CA,2021-10-14 23:42:17,47.3821,-61.8597,48.25,81,20,8.05
429,Concord,US,2021-10-14 23:41:49,37.978,-122.0311,82.92,21,1,1.01
430,Soyo,AO,2021-10-14 23:42:18,-6.1349,12.3689,75.83,83,1,6.31
431,Arkadelphia,US,2021-10-14 23:42:18,34.1209,-93.0538,76.66,88,90,0.0
432,Port-Gentil,GA,2021-10-14 23:42:19,-0.7193,8.7815,78.76,83,75,11.5
433,Trikala,GR,2021-10-14 23:42:19,39.5553,21.7675,52.97,85,100,4.76
434,Faanui,PF,2021-10-14 23:38:58,-16.4833,-151.75,80.35,74,100,9.98
435,Veraval,IN,2021-10-14 23:42:20,20.9,70.3667,79.5,47,34,10.71
436,Ondo,NG,2021-10-14 23:42:20,7.1,4.8333,72.03,99,64,1.81
437,Aksu,CN,2021-10-14 23:42:21,41.1231,80.2644,45.59,32,0,2.98
438,Tual,ID,2021-10-14 23:42:21,-5.6667,132.75,84.04,76,81,10.0
439,San Cristobal,VE,2021-10-14 23:42:21,7.7669,-72.225,75.38,90,100,1.14
440,Teahupoo,PF,2021-10-14 23:42:22,-17.8333,-149.2667,78.76,78,88,10.89
441,Halden,NO,2021-10-14 23:42:22,59.1226,11.3871,54.63,76,90,17.0
442,Nhulunbuy,AU,2021-10-14 23:42:23,-12.2333,136.7667,84.81,65,87,5.75
443,Changping,CN,2021-10-14 23:42:23,40.2186,116.2197,58.51,55,98,8.99
444,Severo-Yeniseyskiy,RU,2021-10-14 23:42:24,60.3725,93.0408,24.17,72,100,13.35
445,Buri,BR,2021-10-14 23:42:24,-23.7975,-48.5928,67.21,85,96,2.66
446,Bulihan,PH,2021-10-14 23:42:25,14.2697,120.9955,76.68,91,100,3.09
447,Terrace Bay,CA,2021-10-14 23:42:25,48.7834,-87.1,53.22,81,84,19.84
448,Kodino,RU,2021-10-14 23:42:26,63.7198,39.6447,34.54,96,44,3.27
449,Oistins,BB,2021-10-14 23:42:26,13.0667,-59.5333,82.49,83,40,18.41
450,Webuye,KE,2021-10-14 23:42:27,0.6075,34.7697,62.31,77,51,4.56
451,Naze,JP,2021-10-14 23:39:47,28.3667,129.4833,77.92,80,19,8.5
452,Tripoli,LY,2021-10-14 23:40:50,32.8752,13.1875,69.89,49,58,21.07
453,Gushikawa,JP,2021-10-14 23:41:33,26.3544,127.8686,80.6,79,20,9.22
454,Ouadda,CF,2021-10-14 23:42:28,8.0777,22.4007,68.9,95,97,2.39
455,Omaruru,NA,2021-10-14 23:42:28,-21.4333,15.9333,65.82,31,0,4.88
456,Kapit,MY,2021-10-14 23:42:28,2.0167,112.9333,79.09,92,93,1.28
457,Sao Jose Da Coroa Grande,BR,2021-10-14 23:42:29,-8.8978,-35.1478,77.7,85,3,10.71
458,Alugan,PH,2021-10-14 23:42:29,12.2188,125.4808,78.48,85,98,3.36
459,Koumac,NC,2021-10-14 23:42:30,-20.5667,164.2833,78.26,62,81,6.42
460,Dhidhdhoo,MV,2021-10-14 23:42:30,6.8833,73.1,81.95,80,76,24.9
461,Victor Harbor,AU,2021-10-14 23:42:31,-35.5667,138.6167,60.8,77,72,3.0
462,Key West,US,2021-10-14 23:38:45,24.5557,-81.7826,86.0,69,1,8.05
463,Thunder Bay,CA,2021-10-14 23:42:32,48.4001,-89.3168,54.28,75,90,11.5
464,Wajima,JP,2021-10-14 23:42:32,37.4,136.9,66.88,88,20,5.75
465,Sauce,UY,2021-10-14 23:42:32,-34.6469,-56.0628,64.02,80,15,2.55
466,Waitati,NZ,2021-10-14 23:42:33,-45.75,170.5667,56.8,48,73,1.77
467,Port Hardy,CA,2021-10-14 23:38:53,50.6996,-127.4199,50.18,87,75,14.97
468,Lagoa,PT,2021-10-14 23:42:33,39.05,-27.9833,69.94,90,86,12.73
469,Bantou,CN,2021-10-14 23:42:34,26.2151,117.4893,75.69,88,99,2.68
470,Ahuimanu,US,2021-10-14 23:42:34,21.4447,-157.8378,83.91,67,40,16.11
471,Calabozo,VE,2021-10-14 23:42:34,8.9242,-67.4293,80.92,69,99,4.79
472,Placido De Castro,BR,2021-10-14 23:42:35,-10.3353,-67.1856,88.45,45,100,4.09
473,Jamalpur,BD,2021-10-14 23:42:35,24.9167,89.9333,78.66,83,100,4.61
474,Abalak,RU,2021-10-14 23:42:36,58.1286,68.5944,39.58,88,5,5.61
475,Plauen,DE,2021-10-14 23:42:26,50.5,12.1333,49.78,93,88,3.0
476,Micheweni,TZ,2021-10-14 23:42:37,-4.9667,39.8333,75.72,88,62,6.15
477,Boulder,US,2021-10-14 23:40:49,40.0833,-105.3505,39.2,75,75,0.0
478,La Ronge,CA,2021-10-14 23:42:38,55.1001,-105.2842,41.25,81,90,8.05
479,Manggar,ID,2021-10-14 23:42:38,-2.8833,108.2667,83.35,76,93,8.14
480,The Valley,AI,2021-10-14 23:42:39,18.217,-63.0578,81.1,83,20,2.3
481,Strezhevoy,RU,2021-10-14 23:42:40,60.7333,77.5889,40.98,93,90,10.74
482,Tete,MZ,2021-10-14 23:42:40,-16.1564,33.5867,77.09,61,75,8.05
483,Tautira,PF,2021-10-14 23:42:41,-17.7333,-149.15,84.22,76,88,10.83
484,Santiago Tuxtla,MX,2021-10-14 23:42:41,18.4667,-95.3,79.02,87,42,3.36
485,Saint-Pierre,RE,2021-10-14 23:38:59,-21.3393,55.4781,71.28,83,75,5.75
486,Sarakhs,IR,2021-10-14 23:42:42,36.5449,61.1577,53.74,35,92,2.3
487,Okoneshnikovo,RU,2021-10-14 23:42:42,54.8377,75.0834,44.1,77,96,4.81
488,Karpogory,RU,2021-10-14 23:42:43,64.0019,44.4451,38.75,93,100,3.65
489,Digby,CA,2021-10-14 23:42:43,44.6169,-65.7655,57.58,86,84,9.46
490,Kralendijk,BQ,2021-10-14 23:42:43,12.15,-68.2667,84.18,79,0,12.66
491,Bichis,RO,2021-10-14 23:42:44,46.3667,24.1,42.01,87,99,1.41
492,Bairiki,KI,2021-10-14 23:42:44,1.3292,172.9752,86.0,66,75,9.22
493,Severnyy,RU,2021-10-14 23:42:45,50.677,36.5532,39.24,93,0,6.71
494,Maarianhamina,AX,2021-10-14 23:42:45,60.0973,19.9348,51.66,87,90,16.11
495,Tilichiki,RU,2021-10-14 23:42:46,60.4667,166.1,24.62,50,35,7.94
496,Guiberoua,CI,2021-10-14 23:42:46,6.2392,-6.1727,72.3,100,83,3.24
497,Santa Lucia,ES,2021-10-14 23:42:46,27.9117,-15.5407,65.12,70,40,12.66
498,Amapa,BR,2021-10-14 23:42:47,1.0,-52.0,79.32,56,30,6.85
499,Kruisfontein,ZA,2021-10-14 23:42:47,-34.0033,24.7314,56.88,80,100,5.82
500,Staraya Kulatka,RU,2021-10-14 23:42:48,52.7167,47.6167,51.6,68,100,12.77
501,Madona,LV,2021-10-14 23:42:48,56.8533,26.217,36.43,87,69,7.09
502,Rajanpur,PK,2021-10-14 23:42:48,29.1035,70.325,74.71,9,0,2.24
503,Aasiaat,GL,2021-10-14 23:42:49,68.7098,-52.8699,33.3,94,100,3.71
504,Auki,SB,2021-10-14 23:42:49,-8.7676,160.7034,83.44,75,50,2.3
505,Bereda,ES,2021-10-14 23:42:50,43.2686,-7.5406,54.41,100,95,1.86
506,Benjamin Hill,MX,2021-10-14 23:42:50,30.1667,-111.1,75.79,12,0,5.86
507,Kerema,PG,2021-10-14 23:42:50,-7.9631,145.7785,76.57,88,100,8.48
508,Vilyuysk,RU,2021-10-14 23:42:51,63.7553,121.6247,17.02,85,100,5.91
509,Ust-Ilimsk,RU,2021-10-14 23:42:51,58.0006,102.6619,16.77,76,40,4.36
510,Fort Nelson,CA,2021-10-14 23:42:52,58.8053,-122.7002,56.79,23,40,3.44
511,Zonguldak,TR,2021-10-14 23:42:52,41.25,31.8333,51.46,67,0,5.1
512,Karoi,ZW,2021-10-14 23:42:52,-16.8099,29.6925,64.24,52,1,7.43
513,Kodinsk,RU,2021-10-14 23:42:53,58.6881,99.1844,20.91,66,81,3.94
514,Kontagora,NG,2021-10-14 23:42:53,10.3999,5.4695,75.83,73,8,1.74
515,Santiago,CL,2021-10-14 23:42:54,-33.4569,-70.6483,60.24,46,75,6.91
516,Amga,RU,2021-10-14 23:42:54,60.8953,131.9608,19.85,85,97,4.34
517,Diamantino,BR,2021-10-14 23:42:55,-14.4086,-56.4461,80.1,70,73,5.95
518,Novo Aripuana,BR,2021-10-14 23:42:55,-5.1206,-60.3797,85.64,46,78,3.04
519,Newcastle,AU,2021-10-14 23:38:36,-32.9272,151.7765,69.71,51,35,4.0
520,Kelo,TD,2021-10-14 23:42:56,9.3086,15.8066,74.17,72,99,2.3
521,Basco,PH,2021-10-14 23:42:57,20.4487,121.9702,82.51,76,69,23.4
522,Bilsi,IN,2021-10-14 23:42:57,28.1333,78.9167,72.7,44,0,4.61
523,Sol-Iletsk,RU,2021-10-14 23:42:57,51.1631,54.9918,44.62,36,75,8.77
524,Beira,MZ,2021-10-14 23:42:58,-19.8436,34.8389,74.23,81,15,7.61
525,Diveyevo,RU,2021-10-14 23:42:59,55.0433,43.2418,43.16,91,100,19.15
526,Pontianak,ID,2021-10-14 23:42:59,-0.0333,109.3333,75.18,94,40,3.44
527,Aquiraz,BR,2021-10-14 23:43:00,-3.9014,-38.3911,81.18,83,9,13.44
528,Walvis Bay,NA,2021-10-14 23:43:00,-22.9575,14.5053,58.08,94,1,2.3
529,Hirara,JP,2021-10-14 23:43:00,24.8,125.2833,80.46,89,40,8.05
530,Batagay-Alyta,RU,2021-10-14 23:43:01,67.8006,130.4114,11.61,77,81,3.71
531,Bemidji,US,2021-10-14 23:38:40,47.4736,-94.8803,46.15,83,90,13.8
532,Bilma,NE,2021-10-14 23:43:02,18.6853,12.9164,80.85,15,4,11.34
533,Robertsport,LR,2021-10-14 23:43:02,6.7533,-11.3686,78.15,86,85,9.73
534,Mae Hong Son,TH,2021-10-14 23:43:03,19.3003,97.9685,73.71,94,100,2.24
535,Vicuna,CL,2021-10-14 23:43:03,-30.0319,-70.7081,66.78,55,0,0.96
536,Orapa,BW,2021-10-14 23:43:03,-21.2833,25.3667,72.66,11,0,9.33
537,Fostoria,US,2021-10-14 23:43:04,41.157,-83.4169,76.71,86,94,6.22
538,Buala,SB,2021-10-14 23:43:04,-8.145,159.5921,85.66,67,50,4.34
539,Tula,RU,2021-10-14 23:43:05,54.2044,37.6111,42.55,83,100,18.3
540,Turukhansk,RU,2021-10-14 23:43:06,65.8167,87.9833,32.31,99,100,22.28
541,George,ZA,2021-10-14 23:43:07,-33.963,22.4617,53.15,94,20,2.3
542,Waqqas,JO,2021-10-14 23:43:07,32.5427,35.6053,75.38,64,23,2.13
543,Kirakira,SB,2021-10-14 23:43:08,-10.4544,161.9205,84.63,72,62,4.92
544,Saint-Leu,RE,2021-10-14 23:43:08,-21.15,55.2833,70.66,92,41,2.89
545,Kangaba,ML,2021-10-14 23:43:09,11.9333,-8.4167,76.96,64,92,1.45
546,Eden,US,2021-10-14 23:42:42,36.4885,-79.7667,74.55,56,100,2.82
547,Katangli,RU,2021-10-14 23:43:09,51.7102,143.2326,35.51,98,100,27.56
548,Bacolod,PH,2021-10-14 23:41:45,10.6667,122.95,81.36,80,100,2.55
549,Coos Bay,US,2021-10-14 23:43:10,43.3665,-124.2179,69.85,85,1,8.05
550,Qinhuangdao,CN,2021-10-14 23:42:06,39.9317,119.5883,59.36,65,100,5.48
551,Nyurba,RU,2021-10-14 23:43:10,63.2842,118.3319,19.4,92,82,3.4
552,Denpasar,ID,2021-10-14 23:37:28,-8.65,115.2167,78.46,83,20,3.44
553,Teguise,ES,2021-10-14 23:43:11,29.0605,-13.564,70.02,73,75,8.05
554,Sabha,LY,2021-10-14 23:43:12,27.0377,14.4283,71.29,32,1,9.04
555,Praya,CV,2021-10-14 23:43:12,14.9215,-23.5087,77.54,78,75,12.66
556,Amahai,ID,2021-10-14 23:43:12,-3.3333,128.9167,83.95,72,76,0.98
557,Yamada,JP,2021-10-14 23:43:13,39.4667,141.95,68.02,64,50,4.09
558,Peniche,PT,2021-10-14 23:43:13,39.3558,-9.3811,72.63,71,100,4.59
559,Inirida,CO,2021-10-14 23:41:29,3.8653,-67.9239,79.88,79,50,1.97
560,Rio Grande,BR,2021-10-14 23:38:58,-32.035,-52.0986,70.95,85,71,6.67
561,Morant Bay,JM,2021-10-14 23:43:14,17.8815,-76.4093,83.82,82,13,5.91
562,Ustrzyki Dolne,PL,2021-10-14 23:43:14,49.4304,22.5938,37.13,100,9,5.88
563,Hrubieszow,PL,2021-10-14 23:43:15,50.805,23.8925,39.74,72,58,9.73
564,Carlos Chagas,BR,2021-10-14 23:43:15,-17.7031,-40.7664,75.72,76,29,9.04
565,Mozarlandia,BR,2021-10-14 23:43:16,-14.7447,-50.5706,80.46,60,48,9.91
566,Longhua,CN,2021-10-14 23:43:16,23.6137,114.1919,71.11,98,100,2.93
567,Qobustan,AZ,2021-10-14 23:43:16,40.0824,49.412,60.91,78,50,10.04
568,Manama,BH,2021-10-14 23:40:50,26.2154,50.5832,84.18,79,0,4.61
569,Ambulu,ID,2021-10-14 23:43:17,-8.345,113.6058,78.51,71,83,1.16
570,Evinayong,GQ,2021-10-14 23:43:18,1.4368,10.5512,68.05,100,98,2.86
571,Erdenet,MN,2021-10-14 23:43:18,49.0333,104.0833,15.69,79,100,0.69
572,Pokrovsk,UA,2021-10-14 23:43:19,48.282,37.1758,43.75,70,100,3.15
573,Darnah,LY,2021-10-14 23:43:19,32.767,22.6367,67.46,70,94,5.93
574,Vagur,FO,2021-10-14 23:43:20,61.4732,-6.8119,42.87,60,87,22.32
575,El Carmen,CO,2021-10-14 23:43:20,8.5106,-73.4478,70.97,98,100,2.42
576,Leh,IN,2021-10-14 23:43:21,34.1667,77.5833,39.94,22,0,2.15
577,Yinchuan,CN,2021-10-14 23:42:21,38.4681,106.2731,49.1,26,100,4.09
578,Kiruna,SE,2021-10-14 23:43:21,67.8557,20.2251,23.92,93,100,1.14
579,Siguiri,GN,2021-10-14 23:43:22,11.6667,-9.5,77.94,70,48,3.0
580,Beloha,MG,2021-10-14 23:43:22,-25.1667,45.05,72.09,44,0,2.35
